promo_id,campaign_id,product_id,store_id,start_date,end_date,promo_type,discount_pct,email_sent,social_campaign
15877,622,41,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15878,622,42,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15879,622,43,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15880,622,44,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15881,622,45,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15882,622,46,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15883,622,47,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15884,622,48,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15885,622,49,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15886,622,50,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15887,622,51,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15888,622,52,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15889,622,53,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15890,622,54,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15891,622,55,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15892,622,56,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15893,622,57,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15894,622,58,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15895,622,59,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15896,622,60,9,2023-10-30,2023-11-05,สมาชิกใหม่,15,False,False
15897,623,59,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15898,623,18,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15899,623,24,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15900,623,58,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15901,623,54,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15902,623,28,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15903,623,43,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15904,623,12,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15905,623,7,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15906,623,23,7,2023-08-05,2023-08-08,ซื้อ1แถม1,50,True,True
15907,624,54,3,2024-11-15,2024-11-18,ชุดคู่ลด,30,False,True
15908,624,59,3,2024-11-15,2024-11-18,ชุดคู่ลด,30,False,True
15909,624,17,3,2024-11-15,2024-11-18,ชุดคู่ลด,30,False,True
15910,624,29,3,2024-11-15,2024-11-18,ชุดคู่ลด,30,False,True
15911,624,49,3,2024-11-15,2024-11-18,ชุดคู่ลด,30,False,True
15912,624,39,3,2024-11-15,2024-11-18,ชุดคู่ลด,30,False,True
15913,625,45,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15914,625,47,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15915,625,14,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15916,625,9,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15917,625,35,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15918,625,19,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15919,625,17,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15920,625,44,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15921,625,24,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15922,625,34,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15923,625,38,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15924,625,56,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15925,625,51,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15926,625,55,1,2024-05-29,2024-06-06,ลดราคา,30,True,True
15927,626,4,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15928,626,5,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15929,626,11,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15930,626,8,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15931,626,56,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15932,626,34,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15933,626,52,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15934,626,33,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15935,626,53,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15936,626,21,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15937,626,12,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15938,626,45,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15939,626,13,10,2024-06-19,2024-06-23,ซื้อ1แถม1,50,True,False
15940,627,53,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15941,627,56,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15942,627,48,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15943,627,43,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15944,627,7,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15945,627,24,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15946,627,9,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15947,627,41,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15948,627,6,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15949,627,4,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15950,627,18,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15951,627,31,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15952,627,52,12,2023-12-12,2023-12-18,ซื้อ1แถม1,50,True,True
15953,628,31,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15954,628,41,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15955,628,24,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15956,628,27,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15957,628,35,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15958,628,44,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15959,628,33,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15960,628,21,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15961,628,18,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15962,628,8,16,2023-04-24,2023-04-27,ลดราคา,35,False,True
15963,629,46,4,2023-10-30,2023-10-30,ชุดคู่ลด,20,True,False
15964,629,42,4,2023-10-30,2023-10-30,ชุดคู่ลด,20,True,False
15965,629,13,4,2023-10-30,2023-10-30,ชุดคู่ลด,20,True,False
15966,630,1,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15967,630,2,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15968,630,3,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15969,630,4,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15970,630,5,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15971,630,6,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15972,630,7,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15973,630,8,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15974,630,9,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15975,630,10,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15976,630,11,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15977,630,12,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15978,630,13,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15979,630,14,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15980,630,15,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15981,630,16,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15982,630,17,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15983,630,18,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15984,630,19,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15985,630,20,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15986,630,21,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15987,630,22,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15988,630,23,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15989,630,24,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15990,630,25,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15991,630,26,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15992,630,27,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15993,630,28,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15994,630,29,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15995,630,30,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15996,630,31,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15997,630,32,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15998,630,33,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
15999,630,34,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16000,630,35,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16001,630,36,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16002,630,37,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16003,630,38,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16004,630,39,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16005,630,40,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16006,630,41,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16007,630,42,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16008,630,43,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16009,630,44,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16010,630,45,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16011,630,46,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16012,630,47,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16013,630,48,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16014,630,49,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16015,630,50,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16016,630,51,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16017,630,52,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16018,630,53,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16019,630,54,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16020,630,55,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16021,630,56,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16022,630,57,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16023,630,58,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16024,630,59,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16025,630,60,18,2023-01-15,2023-01-22,แต้มx2,0,True,False
16026,631,60,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16027,631,57,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16028,631,38,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16029,631,21,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16030,631,4,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16031,631,39,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16032,631,58,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16033,631,13,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16034,631,54,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16035,631,27,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16036,631,41,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16037,631,31,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16038,631,25,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16039,631,46,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16040,631,14,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16041,631,10,18,2023-07-23,2023-07-29,ซื้อ1แถม1,50,False,False
16042,632,6,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16043,632,41,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16044,632,55,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16045,632,54,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16046,632,50,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16047,632,34,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16048,632,44,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16049,632,15,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16050,632,35,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16051,632,8,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16052,632,49,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16053,632,4,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16054,632,37,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16055,632,14,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16056,632,33,15,2023-03-08,2023-03-19,ซื้อ1แถม1,50,True,True
16057,633,41,17,2023-07-31,2023-08-01,ชุดคู่ลด,20,False,True
16058,633,47,17,2023-07-31,2023-08-01,ชุดคู่ลด,20,False,True
16059,633,60,17,2023-07-31,2023-08-01,ชุดคู่ลด,20,False,True
16060,633,50,17,2023-07-31,2023-08-01,ชุดคู่ลด,20,False,True
16061,633,20,17,2023-07-31,2023-08-01,ชุดคู่ลด,20,False,True
16062,633,59,17,2023-07-31,2023-08-01,ชุดคู่ลด,20,False,True
16063,634,23,3,2024-01-29,2024-01-29,ชุดคู่ลด,25,False,False
16064,634,31,3,2024-01-29,2024-01-29,ชุดคู่ลด,25,False,False
16065,634,40,3,2024-01-29,2024-01-29,ชุดคู่ลด,25,False,False
16066,635,1,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16067,635,2,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16068,635,3,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16069,635,4,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16070,635,5,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16071,635,6,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16072,635,7,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16073,635,8,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16074,635,9,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16075,635,10,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16076,635,11,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16077,635,12,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16078,635,13,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16079,635,14,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16080,635,15,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16081,635,16,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16082,635,17,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16083,635,18,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16084,635,19,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16085,635,20,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16086,635,21,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16087,635,22,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16088,635,23,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16089,635,24,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16090,635,25,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16091,635,26,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16092,635,27,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16093,635,28,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16094,635,29,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16095,635,30,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16096,635,31,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16097,635,32,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16098,635,33,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16099,635,34,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16100,635,35,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16101,635,36,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16102,635,37,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16103,635,38,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16104,635,39,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16105,635,40,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16106,635,41,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16107,635,42,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16108,635,43,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16109,635,44,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16110,635,45,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16111,635,46,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16112,635,47,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16113,635,48,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16114,635,49,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16115,635,50,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16116,635,51,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16117,635,52,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16118,635,53,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16119,635,54,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16120,635,55,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16121,635,56,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16122,635,57,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16123,635,58,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16124,635,59,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16125,635,60,7,2023-11-23,2023-11-23,สมาชิกใหม่,25,True,True
16126,636,1,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16127,636,2,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16128,636,3,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16129,636,4,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16130,636,5,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16131,636,6,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16132,636,7,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16133,636,8,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16134,636,9,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16135,636,10,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16136,636,11,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16137,636,12,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16138,636,13,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16139,636,14,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16140,636,15,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16141,636,16,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16142,636,17,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16143,636,18,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16144,636,19,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16145,636,20,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16146,636,21,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16147,636,22,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16148,636,23,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16149,636,24,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16150,636,25,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16151,636,26,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16152,636,27,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16153,636,28,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16154,636,29,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16155,636,30,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16156,636,31,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16157,636,32,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16158,636,33,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16159,636,34,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16160,636,35,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16161,636,36,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16162,636,37,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16163,636,38,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16164,636,39,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16165,636,40,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16166,636,41,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16167,636,42,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16168,636,43,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16169,636,44,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16170,636,45,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16171,636,46,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16172,636,47,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16173,636,48,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16174,636,49,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16175,636,50,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16176,636,51,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16177,636,52,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16178,636,53,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16179,636,54,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16180,636,55,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16181,636,56,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16182,636,57,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16183,636,58,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16184,636,59,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16185,636,60,7,2023-05-09,2023-05-17,แต้มx2,0,False,True
16186,637,3,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16187,637,20,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16188,637,28,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16189,637,36,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16190,637,49,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16191,637,2,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16192,637,23,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16193,637,48,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16194,637,55,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16195,637,43,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16196,637,15,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16197,637,44,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16198,637,14,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16199,637,21,13,2023-02-03,2023-02-06,ลดราคา,35,True,False
16200,638,36,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16201,638,32,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16202,638,46,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16203,638,4,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16204,638,58,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16205,638,5,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16206,638,18,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16207,638,14,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16208,638,28,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16209,638,30,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16210,638,6,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16211,638,7,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16212,638,19,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16213,638,37,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16214,638,60,19,2023-04-21,2023-04-21,ลดราคา,25,True,False
16215,639,10,6,2023-12-02,2023-12-15,ชุดคู่ลด,25,True,False
16216,639,37,6,2023-12-02,2023-12-15,ชุดคู่ลด,25,True,False
16217,639,12,6,2023-12-02,2023-12-15,ชุดคู่ลด,25,True,False
16218,640,7,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16219,640,5,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16220,640,8,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16221,640,49,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16222,640,18,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16223,640,15,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16224,640,52,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16225,640,33,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16226,640,43,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16227,640,24,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16228,640,55,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16229,640,60,12,2024-08-28,2024-09-06,ซื้อ1แถม1,50,True,True
16230,641,19,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16231,641,22,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16232,641,46,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16233,641,59,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16234,641,51,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16235,641,8,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16236,641,39,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16237,641,53,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16238,641,28,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16239,641,31,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16240,641,6,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
16241,641,38,19,2024-03-21,2024-03-23,ลดราคา,40,False,False
